SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.3330427201394943;86.51589449343976
117122;GreyMatter;0.7417220118983234;17.029386365926403
117122;Hippocampus;0.49114716297455324;69.97856814768362
117122;Thalamus;0.7380715193569442;41.53311931459037
117122;WhiteMatter;0.8171448203497379;15.620499351813308
117122-PP;Amygdala;0.3330427201394943;86.51589449343976
117122-PP;GreyMatter;0.7417220118983234;17.029386365926403
117122-PP;Hippocampus;0.49114716297455324;69.97856814768362
117122-PP;Thalamus;0.7380715193569442;41.53311931459037
117122-PP;WhiteMatter;0.8171448203497379;15.620499351813308
118528;Amygdala;0.4302477183833116;72.53964433328854
118528;GreyMatter;0.737830442304948;18.867962264113206
118528;Hippocampus;0.4514589959894897;66.96267617113283
118528;Thalamus;0.7437647274841632;41.31585652022719
118528;WhiteMatter;0.8283161616346655;23.727621035409346
118528-PP;Amygdala;0.4302477183833116;72.53964433328854
118528-PP;GreyMatter;0.737830442304948;18.867962264113206
118528-PP;Hippocampus;0.4514589959894897;66.96267617113283
118528-PP;Thalamus;0.7437647274841632;41.31585652022719
118528-PP;WhiteMatter;0.8283161616346655;23.727621035409346
118730;Amygdala;0.44986922406277247;23.021728866442675
118730;GreyMatter;0.7381423628415612;18.708286933869708
118730;Hippocampus;0.43890433726467865;72.73926037567333
118730;Thalamus;0.6779934878938477;22.561028345356956
118730;WhiteMatter;0.827769853032345;17.69180601295413
118730-PP;Amygdala;0.44986922406277247;23.021728866442675
118730-PP;GreyMatter;0.7381423628415612;18.708286933869708
118730-PP;Hippocampus;0.43890433726467865;72.73926037567333
118730-PP;Thalamus;0.6779934878938477;22.561028345356956
118730-PP;WhiteMatter;0.827769853032345;17.69180601295413
118932;Amygdala;0.3933502906976744;67.5721836261046
118932;GreyMatter;0.7423057999880478;18.466185312619388
118932;Hippocampus;0.4506330753537774;66.09841147864296
118932;Thalamus;0.7250723361429111;60.81940479813988
118932;WhiteMatter;0.8465107543261361;21.213203435596427
118932-PP;Amygdala;0.3933502906976744;67.5721836261046
118932-PP;GreyMatter;0.7423057999880478;18.466185312619388
118932-PP;Hippocampus;0.4506330753537774;66.09841147864296
118932-PP;Thalamus;0.7250723361429111;60.81940479813988
118932-PP;WhiteMatter;0.8465107543261361;21.213203435596427
120111;Amygdala;0.4469362528695038;86.07554821202127
120111;GreyMatter;0.7228840562856146;17.146428199482248
120111;Hippocampus;0.4600798062821868;70.09279563550022
120111;Thalamus;0.740310182795991;54.230987451824994
120111;WhiteMatter;0.8645964115721073;20.615528128088304
120111-PP;Amygdala;0.4469362528695038;86.07554821202127
120111-PP;GreyMatter;0.7228840562856146;17.146428199482248
120111-PP;Hippocampus;0.4600798062821868;70.09279563550022
120111-PP;Thalamus;0.740310182795991;54.230987451824994
120111-PP;WhiteMatter;0.8645964115721073;20.615528128088304
122317;Amygdala;0.5118155619596542;96.93296652842108
122317;GreyMatter;0.7438245855186025;18.708286933869708
122317;Hippocampus;0.47344386390751636;76.42643521714199
122317;Thalamus;0.6337875316532015;56.293871780150276
122317;WhiteMatter;0.8401527550463721;19.339079605813716
122317-PP;Amygdala;0.5118155619596542;96.93296652842108
122317-PP;GreyMatter;0.7438245855186025;18.708286933869708
122317-PP;Hippocampus;0.47344386390751636;76.42643521714199
122317-PP;Thalamus;0.6337875316532015;56.293871780150276
122317-PP;WhiteMatter;0.8401527550463721;19.339079605813716
122620;Amygdala;0.4924501711294544;85.58621384311844
122620;GreyMatter;0.748232881565951;20.808652046684813
122620;Hippocampus;0.386338292923822;66.67083320313314
122620;Thalamus;0.7023203504202675;33.37663853655727
122620;WhiteMatter;0.8131690413029742;28.948229652260256
122620-PP;Amygdala;0.4924501711294544;85.58621384311844
122620-PP;GreyMatter;0.748232881565951;20.808652046684813
122620-PP;Hippocampus;0.386338292923822;66.67083320313314
122620-PP;Thalamus;0.7023203504202675;33.37663853655727
122620-PP;WhiteMatter;0.8131690413029742;28.948229652260256
123117;Amygdala;0.42946855375386633;74.7127833774114
123117;GreyMatter;0.7126415109442246;21.307275752662516
123117;Hippocampus;0.3115768924507462;64.1248781675256
123117;Thalamus;0.3825077208153181;61.98386886924694
123117;WhiteMatter;0.8576019957473024;18.466185312619388
123117-PP;Amygdala;0.42946855375386633;74.7127833774114
123117-PP;GreyMatter;0.7126415109442246;21.307275752662516
123117-PP;Hippocampus;0.3115768924507462;64.1248781675256
123117-PP;Thalamus;0.3825077208153181;61.98386886924694
123117-PP;WhiteMatter;0.8576019957473024;18.466185312619388
123925;Amygdala;0.5150194369183649;85.28774824088158
123925;GreyMatter;0.7337275194974536;16.401219466856727
123925;Hippocampus;0.4198887093879016;70.68946173228369
123925;Thalamus;0.757964991814633;38.18376618407357
123925;WhiteMatter;0.8283038709250876;20.223748416156685
123925-PP;Amygdala;0.5150194369183649;85.28774824088158
123925-PP;GreyMatter;0.7337275194974536;16.401219466856727
123925-PP;Hippocampus;0.4198887093879016;70.68946173228369
123925-PP;Thalamus;0.757964991814633;38.18376618407357
123925-PP;WhiteMatter;0.8283038709250876;20.223748416156685
124422;Amygdala;0.5363177529076146;68.79680225126747
124422;GreyMatter;0.7289145398432624;18.0
124422;Hippocampus;0.47525204489252426;66.0
124422;Thalamus;0.7787368771871355;64.66065264130884
124422;WhiteMatter;0.7837327656354928;16.0312195418814
124422-PP;Amygdala;0.5363177529076146;68.79680225126747
124422-PP;GreyMatter;0.7289145398432624;18.0
124422-PP;Hippocampus;0.47525204489252426;66.0
124422-PP;Thalamus;0.7787368771871355;64.66065264130884
124422-PP;WhiteMatter;0.7837327656354928;16.0312195418814
