SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.35857220118983235;63.474404290233394
117122;GreyMatter;0.7386342982400435;17.11724276862369
117122;Hippocampus;0.47019479976590584;71.81225522151495
117122;Thalamus;0.7244032353521405;51.507281038703645
117122;WhiteMatter;0.8156959443708246;14.247806848775006
117122-PP;Amygdala;0.35857220118983235;63.474404290233394
117122-PP;GreyMatter;0.7386342982400435;17.11724276862369
117122-PP;Hippocampus;0.47019479976590584;71.81225522151495
117122-PP;Thalamus;0.7244032353521405;51.507281038703645
117122-PP;WhiteMatter;0.8156959443708246;14.247806848775006
118528;Amygdala;0.4257915947035118;55.29014378711634
118528;GreyMatter;0.735542838252076;18.867962264113206
118528;Hippocampus;0.4443987244110688;61.886993787063204
118528;Thalamus;0.6940799907725136;50.62608023538856
118528;WhiteMatter;0.8242691836421111;25.337718918639855
118528-PP;Amygdala;0.4257915947035118;55.29014378711634
118528-PP;GreyMatter;0.735542838252076;18.867962264113206
118528-PP;Hippocampus;0.4443987244110688;61.886993787063204
118528-PP;Thalamus;0.6940799907725136;50.62608023538856
118528-PP;WhiteMatter;0.8242691836421111;25.337718918639855
118730;Amygdala;0.48185887058375393;61.78996682310163
118730;GreyMatter;0.7348401534526854;19.209372712298546
118730;Hippocampus;0.4468648413150575;76.15773105863909
118730;Thalamus;0.6624729891956783;49.76946855251722
118730;WhiteMatter;0.8242182558426984;17.72004514666935
118730-PP;Amygdala;0.48185887058375393;61.78996682310163
118730-PP;GreyMatter;0.7348401534526854;19.209372712298546
118730-PP;Hippocampus;0.4468648413150575;76.15773105863909
118730-PP;Thalamus;0.6624729891956783;49.76946855251722
118730-PP;WhiteMatter;0.8242182558426984;17.72004514666935
118932;Amygdala;0.4469873417721519;58.32666628567074
118932;GreyMatter;0.7402262873991791;18.627936010197157
118932;Hippocampus;0.4602776384010704;70.15696686716153
118932;Thalamus;0.7030058322117542;52.23983154643591
118932;WhiteMatter;0.8431561490105078;21.213203435596427
118932-PP;Amygdala;0.4469873417721519;58.32666628567074
118932-PP;GreyMatter;0.7402262873991791;18.627936010197157
118932-PP;Hippocampus;0.4602776384010704;70.15696686716153
118932-PP;Thalamus;0.7030058322117542;52.23983154643591
118932-PP;WhiteMatter;0.8431561490105078;21.213203435596427
120111;Amygdala;0.4664689562804936;64.63745044476924
120111;GreyMatter;0.7216036889200972;17.4928556845359
120111;Hippocampus;0.4730399094254175;71.76350047203663
120111;Thalamus;0.7065589626957363;51.146847410177685
120111;WhiteMatter;0.8603310639319522;17.72004514666935
120111-PP;Amygdala;0.4664689562804936;64.63745044476924
120111-PP;GreyMatter;0.7216036889200972;17.4928556845359
120111-PP;Hippocampus;0.4730399094254175;71.76350047203663
120111-PP;Thalamus;0.7065589626957363;51.146847410177685
120111-PP;WhiteMatter;0.8603310639319522;17.72004514666935
122317;Amygdala;0.5313131313131313;66.16645675869307
122317;GreyMatter;0.7410821740206063;20.024984394500787
122317;Hippocampus;0.47729476746637434;80.2869852466762
122317;Thalamus;0.620601481911957;47.52893855326458
122317;WhiteMatter;0.8372616969311746;19.026297590440446
122317-PP;Amygdala;0.5313131313131313;66.16645675869307
122317-PP;GreyMatter;0.7410821740206063;20.024984394500787
122317-PP;Hippocampus;0.47729476746637434;80.2869852466762
122317-PP;Thalamus;0.620601481911957;47.52893855326458
122317-PP;WhiteMatter;0.8372616969311746;19.026297590440446
122620;Amygdala;0.5088566827697263;61.43289021363068
122620;GreyMatter;0.7476160267448066;20.663978319771825
122620;Hippocampus;0.39477570308141635;73.19152956456095
122620;Thalamus;0.6844295948126964;62.01612693485461
122620;WhiteMatter;0.8114798633097805;29.274562336608895
122620-PP;Amygdala;0.5088566827697263;61.43289021363068
122620-PP;GreyMatter;0.7476160267448066;20.663978319771825
122620-PP;Hippocampus;0.39477570308141635;73.19152956456095
122620-PP;Thalamus;0.6844295948126964;62.01612693485461
122620-PP;WhiteMatter;0.8114798633097805;29.274562336608895
123117;Amygdala;0.4183506280720918;35.05709628591621
123117;GreyMatter;0.7126997695279109;21.307275752662516
123117;Hippocampus;0.31803393294076526;61.814237842102365
123117;Thalamus;0.4113066051341217;56.50663677834667
123117;WhiteMatter;0.8547168725522025;21.840329667841555
123117-PP;Amygdala;0.4183506280720918;35.05709628591621
123117-PP;GreyMatter;0.7126997695279109;21.307275752662516
123117-PP;Hippocampus;0.31803393294076526;61.814237842102365
123117-PP;Thalamus;0.4113066051341217;56.50663677834667
123117-PP;WhiteMatter;0.8547168725522025;21.840329667841555
123925;Amygdala;0.5252296464074494;64.52131430775415
123925;GreyMatter;0.7273507851155402;17.916472867168917
123925;Hippocampus;0.4069936518069298;74.97999733262199
123925;Thalamus;0.7342285884810504;54.7905101272109
123925;WhiteMatter;0.8241188821676748;20.54263858417414
123925-PP;Amygdala;0.5252296464074494;64.52131430775415
123925-PP;GreyMatter;0.7273507851155402;17.916472867168917
123925-PP;Hippocampus;0.4069936518069298;74.97999733262199
123925-PP;Thalamus;0.7342285884810504;54.7905101272109
123925-PP;WhiteMatter;0.8241188821676748;20.54263858417414
124422;Amygdala;0.5391827757842342;62.353829072479584
124422;GreyMatter;0.7224812531830076;18.411952639521967
124422;Hippocampus;0.4778442645390903;67.17886572427373
124422;Thalamus;0.7648759411633892;58.39520528262573
124422;WhiteMatter;0.7814291440532922;22.58317958127243
124422-PP;Amygdala;0.5391827757842342;62.353829072479584
124422-PP;GreyMatter;0.7224812531830076;18.411952639521967
124422-PP;Hippocampus;0.4778442645390903;67.17886572427373
124422-PP;Thalamus;0.7648759411633892;58.39520528262573
124422-PP;WhiteMatter;0.7814291440532922;22.58317958127243
