SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;1.0;inf
117122;GreyMatter;1.0;inf
117122;Hippocampus;1.0;inf
117122;Thalamus;1.0;inf
117122;WhiteMatter;1.0;0.0
117122-PP;Amygdala;1.0;inf
117122-PP;GreyMatter;1.0;inf
117122-PP;Hippocampus;1.0;inf
117122-PP;Thalamus;1.0;inf
117122-PP;WhiteMatter;0.7198177588717011;10.770329614269007
118528;Amygdala;1.0;inf
118528;GreyMatter;1.0;inf
118528;Hippocampus;1.0;inf
118528;Thalamus;1.0;inf
118528;WhiteMatter;1.0;0.0
118528-PP;Amygdala;1.0;inf
118528-PP;GreyMatter;1.0;inf
118528-PP;Hippocampus;1.0;inf
118528-PP;Thalamus;1.0;inf
118528-PP;WhiteMatter;0.715436869830988;10.862780491200215
118730;Amygdala;1.0;inf
118730;GreyMatter;1.0;inf
118730;Hippocampus;1.0;inf
118730;Thalamus;1.0;inf
118730;WhiteMatter;1.0;0.0
118730-PP;Amygdala;1.0;inf
118730-PP;GreyMatter;1.0;inf
118730-PP;Hippocampus;1.0;inf
118730-PP;Thalamus;1.0;inf
118730-PP;WhiteMatter;0.7339828897715909;10.954451150103322
118932;Amygdala;1.0;inf
118932;GreyMatter;1.0;inf
118932;Hippocampus;1.0;inf
118932;Thalamus;1.0;inf
118932;WhiteMatter;1.0;0.0
118932-PP;Amygdala;1.0;inf
118932-PP;GreyMatter;1.0;inf
118932-PP;Hippocampus;1.0;inf
118932-PP;Thalamus;1.0;inf
118932-PP;WhiteMatter;0.7362249036134282;10.816653826391969
120111;Amygdala;1.0;inf
120111;GreyMatter;1.0;inf
120111;Hippocampus;1.0;inf
120111;Thalamus;1.0;inf
120111;WhiteMatter;1.0;0.0
120111-PP;Amygdala;1.0;inf
120111-PP;GreyMatter;1.0;inf
120111-PP;Hippocampus;1.0;inf
120111-PP;Thalamus;1.0;inf
120111-PP;WhiteMatter;0.7323622714379935;10.816653826391969
122317;Amygdala;1.0;inf
122317;GreyMatter;1.0;inf
122317;Hippocampus;1.0;inf
122317;Thalamus;1.0;inf
122317;WhiteMatter;1.0;0.0
122317-PP;Amygdala;1.0;inf
122317-PP;GreyMatter;1.0;inf
122317-PP;Hippocampus;1.0;inf
122317-PP;Thalamus;1.0;inf
122317-PP;WhiteMatter;0.72876245142504;10.816653826391969
122620;Amygdala;1.0;inf
122620;GreyMatter;1.0;inf
122620;Hippocampus;1.0;inf
122620;Thalamus;1.0;inf
122620;WhiteMatter;1.0;0.0
122620-PP;Amygdala;1.0;inf
122620-PP;GreyMatter;1.0;inf
122620-PP;Hippocampus;1.0;inf
122620-PP;Thalamus;1.0;inf
122620-PP;WhiteMatter;0.7203388989001106;10.770329614269007
123117;Amygdala;1.0;inf
123117;GreyMatter;1.0;inf
123117;Hippocampus;1.0;inf
123117;Thalamus;1.0;inf
123117;WhiteMatter;1.0;0.0
123117-PP;Amygdala;1.0;inf
123117-PP;GreyMatter;1.0;inf
123117-PP;Hippocampus;1.0;inf
123117-PP;Thalamus;1.0;inf
123117-PP;WhiteMatter;0.7318758085488466;10.770329614269007
123925;Amygdala;1.0;inf
123925;GreyMatter;1.0;inf
123925;Hippocampus;1.0;inf
123925;Thalamus;1.0;inf
123925;WhiteMatter;1.0;0.0
123925-PP;Amygdala;1.0;inf
123925-PP;GreyMatter;1.0;inf
123925-PP;Hippocampus;1.0;inf
123925-PP;Thalamus;1.0;inf
123925-PP;WhiteMatter;0.7151334438319855;10.816653826391969
124422;Amygdala;1.0;inf
124422;GreyMatter;1.0;inf
124422;Hippocampus;1.0;inf
124422;Thalamus;1.0;inf
124422;WhiteMatter;1.0;0.0
124422-PP;Amygdala;1.0;inf
124422-PP;GreyMatter;1.0;inf
124422-PP;Hippocampus;1.0;inf
124422-PP;Thalamus;1.0;inf
124422-PP;WhiteMatter;0.7208037503343485;10.816653826391969
