SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.15391192817443353;10.44030650891055
117122;GreyMatter;0.08986362847106279;63.7102817447859
117122;Hippocampus;0.06843403205918619;31.843366656181317
117122;Thalamus;0.6045841971895877;48.28043081829324
117122;WhiteMatter;0.30306835085596145;26.92582403567252
118528;Amygdala;0.10933557611438183;10.677078252031311
118528;GreyMatter;0.08075614406280976;83.60023923410746
118528;Hippocampus;0.05942324497524031;27.748873851023216
118528;Thalamus;0.5758045086904148;7.211102550927978
118528;WhiteMatter;0.3053494020829989;25.179356624028344
118730;Amygdala;0.17227456258411844;9.695359714832659
118730;GreyMatter;0.07866642585377762;68.044103344816
118730;Hippocampus;0.06600831600831601;31.080540535840107
118730;Thalamus;0.6089630931458699;6.782329983125268
118730;WhiteMatter;0.3196387430557739;28.178005607210743
118932;Amygdala;0.17138707334785766;10.44030650891055
118932;GreyMatter;0.07964097830533702;83.3606621854697
118932;Hippocampus;0.06846164253822216;30.14962686336267
118932;Thalamus;0.5721728613294879;9.433981132056603
118932;WhiteMatter;0.3012108434236952;27.09243436828813
120111;Amygdala;0.1094264996704021;11.045361017187261
120111;GreyMatter;0.08527109460114514;66.89544080129826
120111;Hippocampus;0.07691247415575465;32.863353450309965
120111;Thalamus;0.5696449083553913;7.280109889280518
120111;WhiteMatter;0.277221730264601;31.064449134018133
122317;Amygdala;0.15838068181818182;9.16515138991168
122317;GreyMatter;0.08736227659079986;84.45708969648433
122317;Hippocampus;0.09455978178511895;37.027017163147235
122317;Thalamus;0.6122427384794455;6.4031242374328485
122317;WhiteMatter;0.29465145905066537;33.66006535941367
122620;Amygdala;0.13659605551497445;9.273618495495704
122620;GreyMatter;0.06854144065564739;68.70953354520753
122620;Hippocampus;0.07646816118828222;31.12876483254676
122620;Thalamus;0.587411822606223;8.246211251235321
122620;WhiteMatter;0.3179185237396194;24.779023386727733
123117;Amygdala;0.15434314429289303;24.351591323771842
123117;GreyMatter;0.08797940762977201;66.332495807108
123117;Hippocampus;0.0680021085925145;29.748949561287034
123117;Thalamus;0.5878381683870653;6.557438524302
123117;WhiteMatter;0.28988278549108837;25.495097567963924
123925;Amygdala;0.16316831683168317;9.899494936611665
123925;GreyMatter;0.09397501667855253;64.27285585688566
123925;Hippocampus;0.07042692427547523;32.89376840679705
123925;Thalamus;0.5632571776290314;8.94427190999916
123925;WhiteMatter;0.2975655683929546;24.839484696748443
124422;Amygdala;0.14553014553014554;10.488088481701515
124422;GreyMatter;0.08614298784472618;66.09841147864296
124422;Hippocampus;0.0679626057278528;30.59411708155671
124422;Thalamus;0.5833424898362817;6.324555320336759
124422;WhiteMatter;0.321394927968879;28.6705423736629
