SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.5414603960396039;5.0990195135927845
117122;GreyMatter;0.2537455939467469;36.24913792078372
117122;Hippocampus;0.4704171792864333;8.602325267042627
117122;Thalamus;0.8001499812523435;47.644516998286385
117122;WhiteMatter;0.5772921097913023;19.026297590440446
118528;Amygdala;0.5232093452197971;7.14142842854285
118528;GreyMatter;0.23957725261274834;35.81898937714463
118528;Hippocampus;0.5182623730278798;8.0
118528;Thalamus;0.8099034042952264;4.69041575982343
118528;WhiteMatter;0.5769181621841293;21.307275752662516
118730;Amygdala;0.6111807470543996;4.0
118730;GreyMatter;0.23080905962684234;35.05709628591621
118730;Hippocampus;0.46378700428225655;9.0
118730;Thalamus;0.8278350515463917;4.242640687119285
118730;WhiteMatter;0.5840170900411864;22.67156809750927
118932;Amygdala;0.6153846153846154;5.477225575051661
118932;GreyMatter;0.24084267981401852;36.89173349139343
118932;Hippocampus;0.5467303381736672;9.273618495495704
118932;Thalamus;0.8061606665137965;7.874007874011811
118932;WhiteMatter;0.5657799973626463;20.71231517720798
120111;Amygdala;0.47351405123103707;6.324555320336759
120111;GreyMatter;0.23417136112452386;38.28837943815329
120111;Hippocampus;0.5326162732795539;14.491376746189438
120111;Thalamus;0.7732272598124772;5.385164807134504
120111;WhiteMatter;0.5364511646042945;21.95449840010015
122317;Amygdala;0.5960721868365181;4.358898943540674
122317;GreyMatter;0.2575541292116009;37.54996671103717
122317;Hippocampus;0.5850803447908907;9.433981132056603
122317;Thalamus;0.8004239983040068;5.385164807134504
122317;WhiteMatter;0.5642046447865153;21.047565179849187
122620;Amygdala;0.48235942668136716;5.656854249492381
122620;GreyMatter;0.18990499512207898;31.464265445104548
122620;Hippocampus;0.5007200164575191;7.681145747868608
122620;Thalamus;0.8027326308269334;5.477225575051661
122620;WhiteMatter;0.5787511629918586;21.400934559032695
123117;Amygdala;0.5872340425531914;22.20360331117452
123117;GreyMatter;0.2592792895366048;36.61966684720111
123117;Hippocampus;0.5538844716926908;9.055385138137417
123117;Thalamus;0.8064271759499223;4.123105625617661
123117;WhiteMatter;0.5665239069505787;22.045407685048602
123925;Amygdala;0.5967503692762186;5.0
123925;GreyMatter;0.27445379013232124;35.34119409414458
123925;Hippocampus;0.5318089200815033;8.18535277187245
123925;Thalamus;0.8081999183636446;4.898979485566356
123925;WhiteMatter;0.5810915964914425;18.49324200890693
124422;Amygdala;0.5617202017520574;5.744562646538029
124422;GreyMatter;0.25231739142635323;33.391615714128
124422;Hippocampus;0.5435577543557755;17.832554500127006
124422;Thalamus;0.7875397216130332;4.69041575982343
124422;WhiteMatter;0.5838799821020018;20.73644135332772
